track_name,track_id,album_name,album_id,artist_name,artist_id,artist_popularity,track_popularity,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,energy_danceability,acoustic_instrumental_diff,mood_index
Reappearing,3XXiC2ygUS8KhzbsY1k4Jq,PUSSY'S DEAD,4B6KQBUaz5boUDq0AT33vN,Autolux,7HizNYe1mSfmvbXlx3la3m,35.0,15.0,2016-04-01,0.416,0.549,3.0,-9.726,0.0,0.0295,0.592,0.92,0.1,0.253,120.179,171733.0,0.228384,-0.32800000000000007,0.401
Baby Lullaby (Sleep Aid),5fX3SbghDPqM6XfvDh3PXn,"Baby Lullaby: Relaxing Piano Lullabies and Natural Sleep Aid for Baby Sleep Music, Vol. 2",0QGQGZLkf4A6ppLipB9Kh0,Einstein Baby Lullaby Academy,5p9TUSD6SyBK533z7sVaGK,1.0,34.0,2016-02-24,0.464,0.00875,11.0,-35.804,0.0,0.0362,0.98,0.0912,0.107,0.0606,100.006,110759.0,0.00406,0.8888,0.034675
Telstar,4VyKDtkX5zdXI52JIZXioV,"60s Rock Instrumental Collection, Vol. 1",5N0BlSzBwmEtl8jl4T6Avd,The Ventures,2GaayiIs1kcyNqRXQuzp35,48.0,0.0,2006-01-03,0.339,0.831,9.0,-6.229,1.0,0.0429,9.15e-05,0.491,0.694,0.655,148.989,156373.0,0.281709,-0.49090849999999997,0.743
"Oedipus Orca - Theme From ""Oedipus Orca""",4L3V6gIlLrApJh3nCf2XLY,"Oedipus Orca / Una spirale di nebbia (Original Motion Picture Soundracks From ""Oedipus Orca"" and ""Una spirale di nebbia"")",5cmcZhrWASsseFyTIWuflu,James Dashow,4XVV9Q64AEEywdYo02QseI,17.0,29.0,2013-01-01,0.418,0.655,1.0,-18.576,1.0,0.156,0.622,0.897,0.0948,0.564,83.611,138693.0,0.27379,-0.275,0.6094999999999999
Fever Queen,2hWnuDzcKznJvlCxuRgfaA,Tired of Tomorrow (Deluxe Version),2655MXRi7PSJTtYqdGKeuH,Nothing,60mqEPQp1eNjuwt1Z4yL4J,44.0,30.0,2016-05-13,0.283,0.635,8.0,-4.652,1.0,0.0366,5.95e-06,0.467,0.102,0.0866,98.377,176436.0,0.17970499999999998,-0.46699405000000005,0.3608
Wonderful Multiple Episodes,0aOjSRr32xUxkc7dRzncAg,Old Pain,2gcwgTi2tIyaLCajl0mZdW,Western Settings,6y0khFPyUwQdi1aS2N1Lzc,8.0,9.0,2016-04-15,0.183,0.953,0.0,-4.862,1.0,0.106,8.89e-05,0.0,0.692,0.418,161.865,193133.0,0.174399,8.89e-05,0.6855
If,1PbB6pemh0G9PMvyi2nFiz,With Love Volume I,4Y8Vl0TOswZQDG9BbpyJMI,Silvard,5CrsgXh06gR1xPirrHHvnW,32.0,0.0,2003-01-01,0.294,0.127,0.0,-17.725,1.0,0.0308,0.927,0.906,0.15,0.0977,97.784,235467.0,0.037337999999999996,0.02100000000000002,0.11235
"Piano Concerto No. 22 in E-flat Major, K. 482: II. Andante",16Jl9NnRrz4yXqSUm8uSzq,Mozart: Piano Concertos No. 21 and No. 22,4Mrgdhg9OdQ19Q0RQ3kU62,Annie Fischer,4LWXGWH7iM6Us96XjBWXsV,15.0,0.0,2011-09-12,0.249,0.00969,0.0,-27.916,0.0,0.0392,0.991,0.864,0.069,0.0472,67.874,553147.0,0.00241281,0.127,0.028444999999999998
Afrika Suite,3TlUo2LF3T05wule3Bd2DU,A Night in Fantasia 2009 Live,2FyuA1eVjdqOCF2b0MJ0ex,Eminence Symphony Orchestra,4iONGlZzuklnaC4vbIHYHu,31.0,4.0,2009-12-12,0.285,0.466,5.0,-12.703,1.0,0.0973,0.914,0.836,0.915,0.193,122.597,554304.0,0.13280999999999998,0.07800000000000007,0.3295
The Unexpected Visitor - CBL Carbonator Remix,6ZIS9UgkzVPlFG5pIpGsJo,Digital Singles Vol.1,7gQ4VUwvUSgaZEnYAicGCB,Shulman,0nLTVC5FExtXgF3RoLh0TH,21.0,23.0,,0.479,0.458,9.0,-13.606,0.0,0.0623,0.0386,0.966,0.118,0.0388,90.004,425297.0,0.219382,-0.9274,0.2484
Ya te perdi,6vZZ3XKpTKncNyS9fctRBy,12 Grandes exitos Vol. 2,60fB7zLRVwboTovQaN1GhG,Los Solitarios,5oXtNxxScsHb1cRjqqfcMj,59.0,20.0,2007-03-04,0.588,0.38,2.0,-8.728,1.0,0.0354,0.803,0.0,0.121,0.29,91.434,157920.0,0.22344,0.803,0.33499999999999996
Save a Horse (Ride a Cowboy),2ck59c6YTYEKXKh2MvfpWM,Off the Dock,70WUz2BzK8w9fO3egrbUcl,Hullabahoos,3S1DEHnGNfWmamdZEyLs8I,25.0,3.0,2013-12-16,0.641,0.872,2.0,-3.095,1.0,0.195,0.383,0.0,0.227,0.503,101.485,205253.0,0.558952,0.383,0.6875
Sleigh Ride,5rRnT4FaklEBn7lTyvzC2O,Es wird schon gleich Weihnacht,1aryvCLnkRFFJzRJEBkY7D,Leroy Anderson,5YhX2onn51M81v4dSZajlX,42.0,0.0,2012-10-16,0.741,0.37,10.0,-14.53,1.0,0.0516,0.972,0.848,0.0638,0.867,117.65,173787.0,0.27416999999999997,0.124,0.6185
Ransom,3LzbslYUfjMYS4iWOI3QD3,Deep in the Heart of Texas 2,3SxTGBw6x7uR0USvqB3kUJ,Trae Tha Truth,49vCIUW46QY3L5vo1xVFoy,51.0,0.0,2011-02-10,0.655,0.618,10.0,-11.389,0.0,0.343,0.0505,0.0,0.13,0.502,174.042,197307.0,0.40479000000000004,0.0505,0.56
Little Seal Girl,67eTEdUFihNNEO9r8P9Cnz,19,5DehMjqJmHU8D3U55NOA5T,dandelion hands,6mOWFF6HJ6krnIpW0CHLQm,60.0,0.0,2016-12-05,0.39,0.0585,0.0,-24.624,1.0,0.0847,0.954,0.917,0.111,0.0621,85.311,113027.0,0.022815000000000002,0.03699999999999992,0.060300000000000006
Cinnamon Girl in the Sun,5Fg4zk0hPKDILhr1Pv2LsB,Electro Swing V by Bart & Baker,6zpprQiQkm6CfKt3IrSwyS,[dunkelbunt],16LvTqpD4wlfFb4EBcW0x3,36.0,7.0,2012-11-05,0.766,0.639,1.0,-10.414,1.0,0.208,0.0933,0.924,0.172,0.7,104.475,276160.0,0.489474,-0.8307,0.6695
Love Come Through,4xQkOWwZhsxiE8fTSTneKq,Volume II - 1990 A New Decade,24zCSTLxBLjzz3yenDjqFF,Soul II Soul,2sIx6SmAMw9IBySG3Uj0jf,53.0,17.0,1990-01-01,0.701,0.578,10.0,-11.192,0.0,0.0662,0.0272,7.16e-05,0.0674,0.656,91.998,271560.0,0.4051779999999999,0.027128399999999997,0.617
Grumbling - Original,48Ci2ankGbwe5X9h6lbkc9,Black Ark In Dub,2s9oV2hBPSNYch5xryeNqX,"Lee ""Scratch"" Perry",1TsG4AumsMt1Tcq2nHpov9,47.0,0.0,2006-03-28,0.849,0.211,9.0,-20.28,1.0,0.212,0.193,0.0105,0.0692,0.962,146.525,191250.0,0.179139,0.1825,0.5865
Follow (feat. Sleeper) [Dulsae Remix],51jo9dGS7yOXgQmijjqQuo,Follow (feat. Sleeper) [Dulsae Remix],56NkgW9eGxnB8EcYLDAeY0,Lucian,5CVsjwjuzUOrlEc2OJbUg4,49.0,8.0,2016-06-28,0.75,0.511,6.0,-8.093,1.0,0.0558,0.0243,0.113,0.168,0.211,100.002,275786.0,0.38325,-0.0887,0.361
Mojo On,4UySobysUKsnL1PRNvSmVy,BLack On BLonde,34ASiKT8060KaLPaby7qkh,K-OS,3EZWlSBWlPsC8lCI2Y36Gl,43.0,0.0,2013-01-29,0.737,0.936,1.0,-2.905,1.0,0.0813,0.000372,0.437,0.464,0.936,111.99,167240.0,0.689832,-0.436628,0.936
Paint this Land,0R9BuBKbypuivjtIrjKxIg,Postcards from the Shell House,7kqk8Kpo0gf5Yzx9fOQuE1,Busby Marou,4ETXyV9H1p2P1XYgXXTjiO,39.0,18.0,2017-02-17,0.602,0.771,2.0,-7.992,1.0,0.0309,0.00159,3.93e-05,0.137,0.334,111.952,274049.0,0.464142,0.0015507000000000001,0.5525
Step Two - Original Mix,1RkEJOXhIqpbcUb13GoA0H,Till the Next Day,4adJN5xFNhVMjLwrZ3h1Dp,Basil O'Glue,3Eibv9EH47KytGKRHDtJqb,16.0,0.0,2013-12-09,0.585,0.882,8.0,-8.891,1.0,0.0392,0.00737,0.848,0.201,0.392,125.984,444214.0,0.5159699999999999,-0.84063,0.637
Saturday - Extended Mix,23mCtxMG4cAcGIC7bhxDLV,Ultra 2011,2JUODC66QuiYmfTFgV3tNJ,Basshunter,37DdwREpvvQHmGLFEZ4h0Q,62.0,2.0,2013-07-23,0.7,0.785,9.0,-3.482,0.0,0.0343,0.00667,0.0,0.0623,0.803,127.984,286880.0,0.5495,0.00667,0.794
Chakra Balancing,0WOHSlnmEXwqEPx3TAbRk6,Yoga Music,7GE2nkxjAMEdJsR4Z9sjTr,Yoga Music,6ppQ1vjjme5Jtz2ceBFcWY,45.0,2.0,2008-01-04,0.479,0.105,2.0,-20.95,1.0,0.041,0.639,0.000871,0.34,0.136,124.944,238857.0,0.050295,0.6381290000000001,0.1205
Milonga (Medley) - Spanish,5BQ6hgkSYKUNM3q4vZ3XTr,Mi Vida: Grandes Exitos,6dwBG2PX7oBd1syj2A5UUb,Julio Iglesias,4etuCZVdP8yiNPn4xf0ie5,71.0,23.0,,0.612,0.701,2.0,-11.927,1.0,0.0838,0.415,5.37e-06,0.159,0.354,100.065,243867.0,0.42901199999999995,0.41499463,0.5275
In Heaven's Eyes,4p47YlRaAITSZegbHiny08,The Ultimate Collection: Vol. 1,5VDfvjMJ6LfPEB7LlRi5q1,Sandi Patty,6RJYPm4gcrIuOjQiqu9VXu,40.0,18.0,2014-01-28,0.424,0.37,7.0,-6.924,1.0,0.0253,0.515,1.88e-06,0.104,0.0842,60.756,306453.0,0.15688,0.51499812,0.2271
1812 Overture,6oWacAPUt8LMXqRkEk2MNg,Last Night Of The Proms,1nuOBOdelvIB0B7CqzVAXE,Pyotr Ilyich Tchaikovsky,3MKCzCnpzw3TjUYs2v7vDA,70.0,44.0,2007-08-03,0.233,0.0996,10.0,-21.564,0.0,0.04,0.858,0.851,0.094,0.0401,128.3,955000.0,0.0232068,0.007000000000000006,0.06985
The Scientist,29RuDIip0ewe8hfnCItSC2,Blow The Roof,1mpCVicVx2roKL7Bq2i6Vz,Flux Pavilion,7muzHifhMdnfN1xncRLOqk,58.0,32.0,2013-01-25,0.631,0.797,10.0,-5.383,0.0,0.0366,0.0058,0.00184,0.104,0.404,144.975,292552.0,0.502907,0.00396,0.6005
Qoo Leily,4W91s95ha54avM4bSWz5Oa,Aso Pas,3yHzy0S9zJGFMtyWpTEIXT,Afshin,56m55Jl81jGd7q54U0IAOE,32.0,7.0,2008-07-08,0.885,0.948,1.0,-6.219,1.0,0.247,0.191,0.0,0.156,0.674,113.35,204520.0,0.83898,0.191,0.8109999999999999
Ready for Action,5wD3YdcFANASjhZgyODv04,Disney Junior Get Up and Dance,7d5Kli310f9rX7t5NiuQmi,Doc McStuffins,3HFeTnI9sZCujHjuwlp4hZ,37.0,3.0,2014-01-01,0.686,0.812,4.0,-3.661,1.0,0.165,0.0931,0.0,0.294,0.854,149.824,45267.0,0.5570320000000001,0.0931,0.833
A Good Problem To Have,6M1MlhAQjjMlaWlix4hKID,Scratch Gravel Road,6i4u3MI8oeOQXpoEJYmeM9,Special Consensus,1cKp8EUuOryR1PEOAnGWNt,31.0,4.0,2012-03-27,0.565,0.405,5.0,-11.644,1.0,0.0324,0.839,0.000176,0.152,0.55,79.127,230640.0,0.228825,0.838824,0.47750000000000004
Sin Ti,7dAa9LiVslrY0BNp1Yb4Hy,Triología,1pW0PEHTSVkSyVlmdfvxwL,Carlos Cuevas,5oyTT8C73YIMhLyuXYLtiL,48.0,40.0,2016-02-19,0.66,0.604,4.0,-8.891,1.0,0.0262,0.318,1.79e-05,0.346,0.543,104.972,182213.0,0.39864,0.3179821,0.5735
Just Put The Phone Down (Acoustic Demo Version),5WpXdNU2VqCDlzcpTt24AS,Not Far From Home EP,13diSzIHma7rjag2Ojmmhf,A Will Away,3E5tLMdfD5wjBXI0hV6L2E,20.0,0.0,2011-09-26,0.318,0.378,4.0,-13.635,1.0,0.0368,0.583,0.0,0.196,0.424,146.235,225930.0,0.120204,0.583,0.401
Talking That Yang,2Ktzt2h9MN3DTh9OORsO8D,Some Music 6,6bpL0Lxng4dZzYc9Uqwujs,Count Bass D,3P1ULKxhVEpywj0hogWT44,50.0,0.0,2013-07-01,0.725,0.801,2.0,-4.92,1.0,0.514,0.00167,0.0184,0.46,0.653,179.578,203227.0,0.580725,-0.01673,0.7270000000000001
The Suffering,4Yk9YLrTWPUSUKQgdpU1tx,Volume 1,1uhszhf3XnAyfjVGreNHw1,Sleep,4Mt6w4tDGiPgV5q6JWPlrI,43.0,22.0,,0.283,0.745,8.0,-10.01,1.0,0.0423,0.174,0.708,0.192,0.198,103.244,312667.0,0.21083499999999997,-0.534,0.47150000000000003
I Must Be Seeing Things,5ug9gBTXuyUPU4X7f5wTuA,Something‚Äôs Gotten Hold Of My Heart,6IKbwH6fqKybXLGMirK76J,Gene Pitney,3ap1NzHNV9QA1x1V6z3gSe,44.0,0.0,2008-03-31,0.577,0.56,5.0,-10.252,1.0,0.0384,0.403,0.0,0.33,0.605,108.917,150000.0,0.32312,0.403,0.5825
Vibes,4fYVeQDU3PC5J150wg25or,Follow Through II,346WlDvFfk5cjUhVlbrqJx,Jon Wayne and The Pain,67hZ51KVoV3WQ2Y5d8eG4r,20.0,19.0,2012-04-19,0.509,0.648,0.0,-7.577,1.0,0.0416,0.627,0.0,0.198,0.525,153.478,217933.0,0.329832,0.627,0.5865
Wobegon (The Way It Used To Be),5HuQ9CP26P3ncv9HLjueX4,The Essential Chet Atkins - The Columbia Years,3UCA5PQJQAZyJgXf4Rol7h,Chet Atkins,4dZrt8Ong5t7YYpvbfp0RU,49.0,11.0,,0.502,0.122,2.0,-19.773,1.0,0.0597,0.912,0.874,0.101,0.285,90.969,196867.0,0.061244,0.038000000000000034,0.2035
Jingle Bells,4bpvDGI7iMOZlP9D65ylHN,Through Your Eyes On Christmas Eve,2Jbb2Mxb7UTOoWSVK8OB6W,Abney Park,0Wv385aRvyuQLODQLsT8Zl,34.0,1.0,2012-12-01,0.668,0.682,7.0,-5.308,0.0,0.0278,0.801,0.0,0.0756,0.919,96.152,127008.0,0.45557600000000004,0.801,0.8005
Deep inside,72cilP5IkMFE5My10WF69E,My own way home,3Lpkq2dIcNPjIkt82LnnpF,Beth,6CkxdsUcfqkBviY2N6xsVA,39.0,0.0,2006-10-10,0.413,0.558,1.0,-6.908,0.0,0.0338,0.434,1.14e-05,0.248,0.107,102.798,176400.0,0.23045400000000002,0.4339886,0.3325
Crete,2fIvQHtZdqw2gUvX9B905z,Progetto original,6ejzb2vzBkmx7l4Fyyow5s,Avishai Cohen,7qsVeIQiVK6NwCyzJnpEo7,47.0,2.0,2011-11-18,0.446,0.42,9.0,-14.12,0.0,0.033,0.508,0.906,0.208,0.235,91.755,391307.0,0.18732,-0.398,0.3275
B to A,1VkNfECa2pXswhTQfNhpWw,Abcd,7oERNLMztzGjX4BlCoabmO,Himuro,0EyNlW0BvGA4dd3xWbzpaE,0.0,0.0,2014-01-27,0.567,0.907,10.0,-5.815,0.0,0.0739,0.109,0.197,0.358,0.329,83.975,262940.0,0.514269,-0.08800000000000001,0.618
Panhandler,10mGM5FSo4EHzWL1oMHN5Q,A Funky Thide Of Sings,4g1bXWOAxwXsB87MA3VyGQ,Billy Cobham,0IwfuIL3gUJxjzUqY3wJ3j,43.0,13.0,,0.625,0.791,0.0,-11.183,1.0,0.054,0.316,0.826,0.0743,0.729,121.272,246440.0,0.494375,-0.51,0.76
Parallel,3g18hgsNDVSylgnEfRXUSx,Parallel EP,1xjbZwRzoBEppCfNLnfOUm,Elaquent,14rl122F3uMCloqdEVV9WL,30.0,0.0,2012-10-30,0.481,0.771,10.0,-5.142,1.0,0.0725,0.0938,0.134,0.143,0.23,89.917,244976.0,0.370851,-0.040200000000000014,0.5005000000000001
Entre Dos Amores,0qpoKvm3hntuKmoRk3t42s,Para Mi Gente,3w00ite5SABXG7exChovCA,Polo Urias,7libhGDlxT0nBJuFyW72OO,50.0,19.0,2011-12-14,0.601,0.458,7.0,-5.488,1.0,0.028,0.334,0.0,0.0457,0.644,91.125,221533.0,0.275258,0.334,0.551
L'alouette en colère,2YhfFyRZ2uOAWgLRbzfi9u,Le meilleur,2ZwPk74z2G0ZIKxHHiE8BN,Felix Leclerc,6GDqBabt6mrV2G3cMXZPKW,31.0,0.0,2008-07-23,0.474,0.22,4.0,-17.264,1.0,0.674,0.759,1e-06,0.668,0.781,176.456,128000.0,0.10428,0.758999,0.5005000000000001
Romantic (feat. Soulive),5liaFrDdoINOvJ4B8WDPa1,Even Closer,7KgzSaFHNmywgJTxBcY3zw,Goapele,5cgtn5YWC3Fr06wTps1dBq,47.0,37.0,2002-02-12,0.579,0.503,11.0,-8.599,0.0,0.237,0.537,4.65e-05,0.216,0.456,73.349,338453.0,0.29123699999999997,0.5369535000000001,0.47950000000000004
Born for This (ESTHER),1V3ZaoDYnMVKV6lmoiULVV,Music Inspired By the Story,1gkIyLIl58xpc4BwF009gg,Mandisa,0YPElKYjOD1sofFCtLdYj3,53.0,34.0,2011-01-01,0.626,0.787,2.0,-5.29,0.0,0.0329,0.0304,6.85e-05,0.107,0.405,110.01,256693.0,0.49266200000000004,0.0303315,0.5960000000000001
Alabama (Stand Up),2aRHhcTWSyKdyr5g14s6MF,Hood Stories,7yDtmWI2OG13BVgJ22v3VM,Dirty,3TnuC2JOTxhH8c467ylBks,32.0,3.0,,0.656,0.738,1.0,-3.535,1.0,0.236,0.00267,0.0,0.11,0.24,80.315,278213.0,0.484128,0.00267,0.489
In His Eyes,4Y9DdmmvHYLEw4X3G8nukW,Jekyll & Hyde: The Gothic Musical Thriller,7cUrqp17ESHV32zPKCerul,Carolee Carmello,05AYNNHK2QrbfVD1iawhp2,33.0,25.0,1995-01-24,0.25,0.282,10.0,-11.517,1.0,0.0315,0.871,0.0,0.122,0.151,83.921,253067.0,0.0705,0.871,0.21649999999999997
King for a Day,6nsMBZeQMdVWsAQ1hsiOZN,You Can Master Life,6Hj8k0IaSypFTvxGSlf6BT,Doubleplusgood,5286XbEoA3tCXQZSEuyiHw,0.0,0.0,2014-09-16,0.519,0.743,4.0,-7.903,1.0,0.0293,0.00274,0.0,0.348,0.402,117.052,275440.0,0.385617,0.00274,0.5725
De Ore Leonis,3sghXkt9Fu9eOTCMKajbWK,Gregorian Chant,3fZzU3dmEEDPZvZ5pwT3le,Monks Of The Abbey Of Notre Dame,3ePHoPWDrxEt93wK19jxi0,49.0,37.0,,0.196,0.0259,7.0,-28.97,1.0,0.0538,0.978,0.751,0.111,0.0392,140.988,237093.0,0.0050764,0.22699999999999998,0.032549999999999996
Subindo o Morro,42OPq2ElV5TKnUPbCvwwOd,Saci Pererê,3GcvpFejoLlbT2YsYHuyxF,Banda Black Rio,47UDFBXxSM6d5zbKvflXhv,37.0,6.0,1980-11-12,0.735,0.613,0.0,-13.42,1.0,0.0597,0.634,0.838,0.0569,0.824,93.354,192920.0,0.450555,-0.20399999999999996,0.7184999999999999
Oh Glorious Day,6j5CvK6GVovogxZPXVlxds,The Great I Am Still Is,75mCSDESO9kUlSufWL96ZQ,Grace and Truth Trio,1686WvUPk5TI6l0pHtjQDg,5.0,14.0,2014-05-04,0.199,0.443,5.0,-5.769,1.0,0.0309,0.902,0.0,0.489,0.193,79.951,283635.0,0.088157,0.902,0.318
"Piano Concerto No.3 in C minor, Op.37: 2. Largo",0JisgAf9ioVPPzraxl8hNL,Beethoven: Piano Concertos Nos. 3 & 4,3TId6n2z9GSufAwpXKbw9W,Ludwig van Beethoven,2wOqMjp9TyABvtHdOSOTUS,73.0,20.0,1996-02-02,0.219,0.0313,4.0,-29.446,1.0,0.0427,0.986,0.954,0.196,0.0356,137.245,628000.0,0.0068547,0.03200000000000003,0.03345
Kindness,6yHEJ7N0mnJAdJ3Vf5TBq2,"Spa Music: Tibet (80 Minutes of Tibetan Bowls & Flutes for Massage, New Age, Yoga & Relaxation)",32R6Vzvn7LlSklrHO0SCr3,Massage Tribe,14RkTXnwrf6D09TfPWcR5C,52.0,28.0,2011-12-26,0.241,0.246,0.0,-19.452,1.0,0.0345,0.917,0.0061,0.351,0.0377,99.52,178720.0,0.059286,0.9109,0.14185
Old Man Willow,7AmkMqyGgw1b65g1NXO6Ar,Midnight Cowboy: Music From The Motion Picture,4si97m2YFhhUxllFaZxbST,Elephants Memory,7vlen6lzkmCst6naOmK3Et,11.0,0.0,1969-01-01,0.258,0.422,11.0,-15.666,1.0,0.0457,0.603,0.0331,0.118,0.311,137.669,424867.0,0.108876,0.5699,0.3665
Lights Out,13hGMOugCP5JUWV5J3Aa4K,Calamity Scars & Memoirs,4HLwUfwyvhZhf7NOdWMcYr,Seasons After,14hUMFyndDg4AQ3jP8cljs,30.0,18.0,2014-09-26,0.419,0.996,7.0,-2.333,0.0,0.337,0.00565,0.0,0.159,0.118,149.895,259094.0,0.417324,0.00565,0.5569999999999999
I Gotta Move On,2j4rl7mcWS9RKF9VbCeY5j,Lalah Hathaway,6OEkip1bRNwLswswTyaJuE,Lalah Hathaway,0uNEy4544VZq2KOl7BsLuo,47.0,12.0,1990-01-01,0.408,0.331,2.0,-11.279,0.0,0.0266,0.348,1.07e-06,0.105,0.207,147.841,286467.0,0.135048,0.34799893,0.269
Imposible,1NHUDsrTLUjynZnr8WHdfl,The Originals - Agustin Lara Sings His Songs,3KFhLjUIDjShKQh8ye3bO1,Agustín Lara,3ihXVyWYDuTBVpEDrr1Lop,48.0,13.0,2000-02-14,0.524,0.178,0.0,-13.69,1.0,0.0408,0.96,0.00396,0.113,0.428,120.747,161973.0,0.093272,0.95604,0.303
"Messiah, HWV 56, Part 2: ""Hallelujah""",6DeYUbwJjvXl57WZlYiG3R,Great Composers: Handel,57FfsaA8516USWSSIWiKfD,George Frideric Handel,1QL7yTHrdahRMpvNtn6rI2,65.0,11.0,2009-06-29,0.32,0.321,1.0,-10.769,1.0,0.0292,0.916,0.000214,0.138,0.229,100.984,239073.0,0.10272,0.915786,0.275
Your Labor Is Not in Vain (Live) [feat. Paul Zach],6cpaifbMb2hHelH5pOjhbN,Work Songs: The Porter's Gate Worship Project Vol 1,0fGjqZbsoSCGJEfjdaCyCI,The Porter's Gate,3lFjLxwdFzhGr9fhWzE0SW,45.0,36.0,2017-10-06,0.36,0.0411,2.0,-16.0,1.0,0.0337,0.961,2.5e-05,0.105,0.227,138.585,244433.0,0.014795999999999998,0.9609749999999999,0.13405
Creo (La voz dormida parte II),7EmdFiowTEF6iW458StZmy,Gaia II,1WKrKlq4VES1CR88yu1E73,Mägo de Oz,5ZNxiPcbKgaNcBrERMpqeu,70.0,33.0,2005-12-13,0.326,0.465,0.0,-6.875,1.0,0.0327,0.11,0.0,0.0881,0.21,119.562,315187.0,0.15159,0.11,0.3375
Phineas Trane,344UZTW1rXeMXTqEndPVGz,Think Tank,1BcNOOdODyR9miUmFWfg7I,Pat Martino,4DlMMgnldzX6OkCskmeGKz,42.0,4.0,2003-01-01,0.431,0.611,6.0,-10.511,1.0,0.0318,0.526,0.324,0.305,0.61,136.185,400160.0,0.263341,0.202,0.6105
Namaste,0nmtZ7rQ8tzvcExcMp0Jra,Namaste,5W0xV0vWyKyTcvhIqj2F8v,J.S. Epperson,6TszRl42IkrELc7p9a611Y,38.0,1.0,2016-03-31,0.27,0.0395,2.0,-27.667,1.0,0.0349,0.965,0.921,0.0961,0.051,120.021,1808000.0,0.010665000000000001,0.04399999999999993,0.04525
Select Start - Original Mix,1Mt2JBbkPiBXKixJZPdlIE,Select Start,4hb21PcFgMu5rHHJBqVmb6,Hard Rock Sofa,6iBOcuDTJKItKor6YfzZa9,31.0,1.0,2011-01-17,0.804,0.441,2.0,-6.566,1.0,0.414,0.00307,0.262,0.676,0.352,127.936,466747.0,0.35456400000000005,-0.25893,0.39649999999999996
The Pennywhistle Song,5wCrC4pMFUqrFicWZ21PtV,A World Apart,7jqcDE8M1HdrYy1POAZySL,Hans Zimmer,0YC192cP3KPCRWx8zr8MfZ,78.0,0.0,,0.431,0.48,11.0,-14.441,1.0,0.164,0.183,0.926,0.69,0.637,167.951,171707.0,0.20687999999999998,-0.7430000000000001,0.5585
Spasvats Ser,3OqCrDiw21v8BrP7eerocT,Spasvats Ser,3dknNnlxO7Fty5LqsSvFQk,Razmik Amyan,24kaw03EKT6y2we92Zsl5l,31.0,14.0,2015-05-29,0.391,0.647,7.0,-6.48,0.0,0.0388,0.491,0.0,0.202,0.33,77.446,282000.0,0.252977,0.491,0.48850000000000005
Juliet,3uldrCTqfnA7djLc096ygq,where the grass meets the pavement,6pGyTedUZNmip4IuiDBU2c,meet me in montauk,20q8tWEfgCdjQ6dVgBs4OS,0.0,0.0,2015-01-01,0.4,0.698,7.0,-8.199,1.0,0.0358,0.0327,0.0737,0.333,0.077,130.175,326756.0,0.2792,-0.041,0.38749999999999996
Pump It,5KG5L4jNbeFU81W0S7mncN,Power Leopard,7bHJgOC15I8lxCPrlABLHu,Christian Hansen & the Autistics,1unc1cvxzcISorzSfsnIMb,15.0,10.0,2009-03-24,0.722,0.883,6.0,-5.457,1.0,0.0708,0.0497,0.000208,0.178,0.667,74.996,232733.0,0.637526,0.049492,0.775
Chief Whoopin Koff,5OamOA9T5SaIcEnCfunpfN,Unleashed,4kxvwhKdEaXOTVZGS7aZzC,The Eliminators,7kcetIIZYzxcDxYI7ddldF,18.0,3.0,,0.331,0.868,4.0,-5.634,1.0,0.0423,0.000902,0.821,0.32,0.604,162.362,202907.0,0.287308,-0.820098,0.736
Occult Enemies,5c3QmDJ5K6exJuRmdVBzJJ,Russian Spies / Occult Enemies - Single,0mOutlS2dkxQ9dwWQkH0zj,Against Me!,29lz7gs8edwnnfuXW4FhMl,51.0,18.0,2011-06-14,0.399,0.995,4.0,-1.41,1.0,0.119,0.00735,5.47e-06,0.114,0.565,166.03,157600.0,0.397005,0.00734453,0.78
Sing Praise,53wbskkAgoDODhunuoWKsl,Isla Vista Worship 2,5RMOXETZRHkZDFoywBD9nW,Isla Vista Worship,6SPi7yJRY3SAhwhUlFFsNB,52.0,31.0,2017-06-30,0.355,0.535,0.0,-7.868,1.0,0.0351,0.763,0.0,0.148,0.312,139.89,287373.0,0.189925,0.763,0.4235
Break Sumthin',2rFbG6ltIDAIdawGMjW1oj,Golden Grain,1HjiZwq8HvkzLchkB2XcyV,Disturbing Tha Peace,3FsQX7FsrZAzTU9ah45P7O,0.0,19.0,2002-01-01,0.856,0.763,6.0,-6.253,0.0,0.432,0.267,0.0,0.0727,0.676,145.962,277560.0,0.653128,0.267,0.7195
Sorprecas,79l0VT2Z5QCqidDni9wWQ5,Escenas,3Jfr4cZkCbBNOKfli9ARlF,Rubén Blades,5BwMgvRwlq61SmknvsVIQj,63.0,27.0,1985-10-15,0.529,0.495,7.0,-12.602,1.0,0.0857,0.67,4.13e-05,0.05,0.95,92.491,457400.0,0.261855,0.6699587,0.7224999999999999
Inexplicable,7GwC3nlQmQnA7wZzIrIViu,"David Y Abraham ""La Historia""",4E5MZ12SqOgFZKmXJ89HGD,David Y Abraham,03bSnfVbCWNrwj4UfHzoc4,32.0,0.0,2014-01-31,0.713,0.837,0.0,-5.018,1.0,0.0558,0.578,0.0,0.959,0.903,99.636,373000.0,0.5967809999999999,0.578,0.87
